#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,location
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T19:50:51.461236176Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T20:05:06.362830088Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T20:19:22.986030215Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T20:33:39.289504049Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T20:47:55.952745842Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T21:02:13.901387396Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T21:16:31.915075531Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T21:30:48.585829177Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T21:45:06.568305Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T21:59:23.481723439Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T22:13:40.185880409Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T22:27:57.225577404Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T22:42:15.118481968Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T22:56:32.409427997Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T23:10:49.780489429Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T23:25:06.333405535Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T23:39:22.730468638Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T23:53:40.390005819Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T00:07:58.028313578Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T00:22:15.273726771Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T00:36:35.55940394Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T00:50:51.973168701Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T01:05:07.722000503Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T01:19:23.494773091Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T01:33:40.838172907Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T01:47:57.513145285Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T02:02:15.504400265Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T02:16:33.053295719Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T02:30:50.362506556Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T02:45:07.984341476Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T02:59:25.856999692Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T03:13:45.223858418Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T03:28:01.148165354Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T03:42:18.760611626Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T03:56:36.911758579Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T04:10:54.96799958Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T04:25:12.080771441Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T04:39:28.84879954Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T04:53:46.204239675Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T05:08:03.900748804Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T05:22:20.234369095Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T05:36:37.353342265Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T05:50:56.643211948Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T06:05:12.175257636Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T06:19:29.593317705Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T06:33:47.633404798Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T06:48:05.236337738Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T07:02:24.929540365Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T07:16:44.789050459Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T07:31:03.515975653Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T07:45:22.503511204Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T07:59:42.716269632Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T08:14:02.355844405Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T08:28:23.016031657Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T08:42:48.617225022Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T08:57:14.440798842Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T09:11:38.366901878Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T09:26:01.865184682Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T09:40:18.318858447Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T09:54:34.325501373Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T10:08:54.020447131Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T10:23:14.791519899Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T10:37:44.720956014Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T10:52:09.776317498Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T11:06:28.76726138Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T11:20:49.858935592Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T11:35:10.54306192Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T11:49:29.50178766Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T12:03:49.161602447Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T12:18:04.754700379Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T12:32:24.307396956Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T12:46:40.725099399Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T13:01:03.459471137Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T13:15:19.437205574Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T13:29:32.504931864Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T13:43:44.320645958Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T13:57:59.402608076Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T14:12:15.23593361Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T14:26:43.81741412Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T14:41:06.476122803Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T14:55:15.993192423Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T15:09:30.408952796Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T15:23:46.465261168Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T15:38:02.78047339Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T15:52:17.237200478Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T16:06:32.383468068Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T16:20:49.607904196Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T16:35:03.954205076Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T16:49:19.924807143Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T17:03:37.433002456Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T17:17:54.762482088Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T17:32:11.214114055Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T17:46:27.618188205Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T18:00:44.740485427Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T18:15:03.925782255Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T18:29:17.875271437Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T18:43:36.009921465Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T18:57:50.17022452Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T19:12:06.649277583Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T19:26:23.095075092Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T19:40:40.82686Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T19:54:59.016725853Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T20:09:15.244468035Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T20:23:33.044826452Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T20:37:50.731833053Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T20:52:08.432713215Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T21:06:24.805282896Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T21:20:45.414470596Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T21:34:58.806727857Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T21:49:15.900969444Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T22:03:34.782262631Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T22:17:51.206392454Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T22:32:08.236614476Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T22:46:25.880176018Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T23:00:43.05614969Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T23:14:59.871172091Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T23:29:19.961376976Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T23:43:34.979385836Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-23T23:57:53.097188504Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T00:12:10.346793974Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T00:26:27.50806508Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T00:40:45.009303567Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T00:55:04.178446227Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T01:09:22.143576953Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T01:23:39.699649173Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T01:37:55.662080034Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T01:52:12.743229491Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T02:06:32.521080603Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T02:20:45.976202519Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T02:35:02.802073337Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T02:49:19.263570324Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T03:03:37.065070889Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T03:17:53.23312586Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T03:32:11.316899395Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T03:46:28.702120109Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T04:00:46.552708918Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T04:15:06.10199318Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T04:29:20.738745469Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T04:43:40.361433071Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T04:57:58.182368227Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T05:12:16.47794113Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T05:26:35.576407289Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T05:40:54.336717559Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T05:55:12.437223626Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T06:09:30.846889Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T06:23:48.188889901Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T06:38:06.414890517Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T06:52:29.064982431Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T07:06:43.648105321Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T07:20:59.83020589Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T07:35:19.432279344Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T07:49:37.99006939Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T08:03:58.390667741Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T08:18:18.417817208Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T08:32:39.484577396Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T08:47:10.390714903Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T09:01:39.980359606Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T09:16:03.733097023Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T09:30:26.388263201Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T09:44:47.372420528Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
,,8,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-24T09:59:00.216447842Z,1,rain_meter_percent,data_calisti,SWS-01,orto-casa
